# OECD Entrepreneurship Financing DB, 'Venture capital investments
# (market statistics)', dataflow DSD_VC@DF_VC_INV. Total stage only,
# % of GDP and absolute US$ (millions). Accessed 2026-06-24.
country,stage,unit,year,value
Finland,Seed,Percentage of GDP,2014,0.0039659177414836
Finland,Seed,Percentage of GDP,2015,0.0040024073377809
Finland,Seed,Percentage of GDP,2016,0.005419123180635
Finland,Seed,Percentage of GDP,2017,0.0083338139450609
Finland,Seed,Percentage of GDP,2018,0.0057145943186824
Finland,Seed,Percentage of GDP,2019,0.0130057731064986
Finland,Seed,Percentage of GDP,2020,0.0069396370966102
Finland,Seed,Percentage of GDP,2021,0.0150920430410875
Finland,Seed,Percentage of GDP,2022,0.0236285570139409
Finland,Seed,Percentage of GDP,2023,0.0134334022964255
Finland,Seed,Percentage of GDP,2024,0.0189428716598983
Finland,Seed,Percentage of GDP,2025,0.0100623730082871
France,Seed,Percentage of GDP,2007,0.0004789634921381
France,Seed,Percentage of GDP,2008,0.0009793991426845
France,Seed,Percentage of GDP,2009,0.0014271276150628
France,Seed,Percentage of GDP,2010,0.0013647267081196
France,Seed,Percentage of GDP,2011,0.0008392702831899
France,Seed,Percentage of GDP,2012,0.0009944233237285
France,Seed,Percentage of GDP,2013,0.0018248994489479
France,Seed,Percentage of GDP,2014,0.0019981881610413
France,Seed,Percentage of GDP,2015,0.0038206213856758
France,Seed,Percentage of GDP,2016,0.005053489526963
France,Seed,Percentage of GDP,2017,0.0042555757580227
France,Seed,Percentage of GDP,2018,0.0050290052808623
France,Seed,Percentage of GDP,2019,0.004637839990813
France,Seed,Percentage of GDP,2020,0.0073414655861315
France,Seed,Percentage of GDP,2021,0.008921782803929
France,Seed,Percentage of GDP,2022,0.0037500830946946
France,Seed,Percentage of GDP,2023,0.0087184645826889
France,Seed,Percentage of GDP,2024,0.0081413407014757
France,Seed,Percentage of GDP,2025,0.0095292007432319
Germany,Seed,Percentage of GDP,2007,0.0019667129516292
Germany,Seed,Percentage of GDP,2008,0.0033559800409944
Germany,Seed,Percentage of GDP,2009,0.0021654029580092
Germany,Seed,Percentage of GDP,2010,0.0018959743966934
Germany,Seed,Percentage of GDP,2011,0.0015091102337642
Germany,Seed,Percentage of GDP,2012,0.0011299612763617
Germany,Seed,Percentage of GDP,2013,0.0014902319274264
Germany,Seed,Percentage of GDP,2014,0.0010852697419646
Germany,Seed,Percentage of GDP,2015,0.0014196690723357
Germany,Seed,Percentage of GDP,2016,0.001787490329693
Germany,Seed,Percentage of GDP,2017,0.0028413067619985
Germany,Seed,Percentage of GDP,2018,0.0020713924967769
Germany,Seed,Percentage of GDP,2019,0.0042246372780612
Germany,Seed,Percentage of GDP,2020,0.0034912064608412
Germany,Seed,Percentage of GDP,2021,0.0056828535584813
Germany,Seed,Percentage of GDP,2022,0.0066443130624279
Germany,Seed,Percentage of GDP,2023,0.0038718622175156
Germany,Seed,Percentage of GDP,2024,0.0044811814169378
Germany,Seed,Percentage of GDP,2025,0.0062099731197082
Greece,Seed,Percentage of GDP,2008,0.0006283106645491
Greece,Seed,Percentage of GDP,2009,1.0669051656492042e-05
Greece,Seed,Percentage of GDP,2010,0.0011181155111956
Greece,Seed,Percentage of GDP,2011,0.0024818775130582
Greece,Seed,Percentage of GDP,2013,0.0020306613226335
Greece,Seed,Percentage of GDP,2014,0.0014446716408295
Greece,Seed,Percentage of GDP,2015,0.0013699478646578
Greece,Seed,Percentage of GDP,2016,0.0006908240380722
Greece,Seed,Percentage of GDP,2017,0.0006912338850478
Greece,Seed,Percentage of GDP,2018,0.0035789920481586
Greece,Seed,Percentage of GDP,2019,0.0042699957387906
Greece,Seed,Percentage of GDP,2020,0.0028486413464308
Greece,Seed,Percentage of GDP,2021,0.0015489673190939
Greece,Seed,Percentage of GDP,2022,0.0035786811837303
Greece,Seed,Percentage of GDP,2023,0.0018724688715929
Greece,Seed,Percentage of GDP,2024,0.0021382472427873
Greece,Seed,Percentage of GDP,2025,0.0008491920141402
Hungary,Seed,Percentage of GDP,2010,0.0003045358138306
Hungary,Seed,Percentage of GDP,2011,0.0032126803185413
Hungary,Seed,Percentage of GDP,2012,0.0002815488407236
Hungary,Seed,Percentage of GDP,2013,0.0011059388855114
Hungary,Seed,Percentage of GDP,2014,0.0026547009905437
Hungary,Seed,Percentage of GDP,2015,0.0037165596968997
Hungary,Seed,Percentage of GDP,2016,0.0061972247636505
Hungary,Seed,Percentage of GDP,2017,0.0155748827467085
Hungary,Seed,Percentage of GDP,2018,0.0146157366794031
Hungary,Seed,Percentage of GDP,2019,0.0204648793915474
Hungary,Seed,Percentage of GDP,2020,0.030523999217006
Hungary,Seed,Percentage of GDP,2021,0.0130803882860926
Hungary,Seed,Percentage of GDP,2022,0.0080975225767836
Hungary,Seed,Percentage of GDP,2023,0.0032399304309665
Hungary,Seed,Percentage of GDP,2024,0.0002137093235068
Ireland,Seed,Percentage of GDP,2008,0.0004271610736549
Ireland,Seed,Percentage of GDP,2009,7.373773701500422e-05
Ireland,Seed,Percentage of GDP,2010,0.000747361532152
Ireland,Seed,Percentage of GDP,2011,0.0003958343094304
Ireland,Seed,Percentage of GDP,2012,0.0004679147709994
Ireland,Seed,Percentage of GDP,2013,0.0005877251546663
Ireland,Seed,Percentage of GDP,2014,0.0001570329281299
Ireland,Seed,Percentage of GDP,2015,0.0003857972721326
Ireland,Seed,Percentage of GDP,2016,0.0086203164383232
Ireland,Seed,Percentage of GDP,2017,0.0160557316656188
Ireland,Seed,Percentage of GDP,2018,0.0026654316762094
Ireland,Seed,Percentage of GDP,2019,0.0048297547936395
Ireland,Seed,Percentage of GDP,2020,0.0034790284794494
Ireland,Seed,Percentage of GDP,2021,0.0007321854616637
Ireland,Seed,Percentage of GDP,2022,0.0073173217369395
Ireland,Seed,Percentage of GDP,2023,0.0048668478462493
Ireland,Seed,Percentage of GDP,2024,0.0031277862593144
Ireland,Seed,Percentage of GDP,2025,0.0048394877311727
Israel,Seed,Percentage of GDP,2023,0.1840485925288374
Israel,Seed,Percentage of GDP,2024,0.1995876546758215
Italy,Seed,Percentage of GDP,2007,0.0002163142772617
Italy,Seed,Percentage of GDP,2008,0.0005741249659365
Italy,Seed,Percentage of GDP,2009,0.0004986368357368
Italy,Seed,Percentage of GDP,2010,0.000136490449909
Italy,Seed,Percentage of GDP,2011,0.0003612366680486
Italy,Seed,Percentage of GDP,2012,0.0007286227531209
Italy,Seed,Percentage of GDP,2013,0.0006445928182618
Italy,Seed,Percentage of GDP,2014,0.0006717890329117
Italy,Seed,Percentage of GDP,2015,0.0002654998631014
Italy,Seed,Percentage of GDP,2016,0.0003402045448143
Italy,Seed,Percentage of GDP,2017,0.0002404830510525
Italy,Seed,Percentage of GDP,2018,0.0004859888727813
Italy,Seed,Percentage of GDP,2019,0.0014588306770901
Italy,Seed,Percentage of GDP,2020,0.0015575050639169
Italy,Seed,Percentage of GDP,2021,0.0030182858384731
Italy,Seed,Percentage of GDP,2022,0.0040101626070229
Italy,Seed,Percentage of GDP,2023,0.0025336423658476
Italy,Seed,Percentage of GDP,2024,0.0024064599891827
Italy,Seed,Percentage of GDP,2025,0.0066544180260785
Japan,Seed,Percentage of GDP,2009,0.0008761184527892
Japan,Seed,Percentage of GDP,2010,0.000976360196307
Japan,Seed,Percentage of GDP,2011,0.0038847272829924
Japan,Seed,Percentage of GDP,2012,0.0045678761461755
Japan,Seed,Percentage of GDP,2013,0.0068543336519553
Japan,Seed,Percentage of GDP,2014,0.0030814879379969
Latvia,Seed,Percentage of GDP,2007,0.0039750197617763
Latvia,Seed,Percentage of GDP,2014,0.0061867869722675
Latvia,Seed,Percentage of GDP,2015,0.0030154652628083
Latvia,Seed,Percentage of GDP,2016,0.0080005962561939
Latvia,Seed,Percentage of GDP,2017,0.0023310797364498
Latvia,Seed,Percentage of GDP,2018,0.0017759817095634
Latvia,Seed,Percentage of GDP,2019,0.0013021273234171
Latvia,Seed,Percentage of GDP,2020,0.0050071276031075
Latvia,Seed,Percentage of GDP,2021,0.00268834698336
Latvia,Seed,Percentage of GDP,2022,0.0060129558616178
Latvia,Seed,Percentage of GDP,2023,0.0025591303777362
Latvia,Seed,Percentage of GDP,2024,0.0007379652957043
Latvia,Seed,Percentage of GDP,2025,0.0086947043028636
Lithuania,Seed,Percentage of GDP,2011,0.0028970171070445
Lithuania,Seed,Percentage of GDP,2012,0.0018049404930054
Lithuania,Seed,Percentage of GDP,2013,0.0069473479583964
Lithuania,Seed,Percentage of GDP,2014,0.0048187140516565
Lithuania,Seed,Percentage of GDP,2015,0.004531323917367
Lithuania,Seed,Percentage of GDP,2016,0.000617917823978
Lithuania,Seed,Percentage of GDP,2018,0.0036728298425574
Lithuania,Seed,Percentage of GDP,2019,0.0051804421511055
Lithuania,Seed,Percentage of GDP,2020,0.0103662204662923
Lithuania,Seed,Percentage of GDP,2021,0.0194658274538814
Lithuania,Seed,Percentage of GDP,2022,0.0023611411007882
Lithuania,Seed,Percentage of GDP,2023,0.0118680826152605
Lithuania,Seed,Percentage of GDP,2024,0.0077737921438598
Lithuania,Seed,Percentage of GDP,2025,0.0170416996124792
Luxembourg,Seed,Percentage of GDP,2007,0.0005313227654713
Luxembourg,Seed,Percentage of GDP,2010,0.0023583395547677
Luxembourg,Seed,Percentage of GDP,2011,0.0002256141246096
Luxembourg,Seed,Percentage of GDP,2012,0.0016119936462553
Luxembourg,Seed,Percentage of GDP,2014,0.0005791317456524
Luxembourg,Seed,Percentage of GDP,2015,0.0001856219498443
Luxembourg,Seed,Percentage of GDP,2017,7.22380579897477e-05
Luxembourg,Seed,Percentage of GDP,2018,0.0153084484887986
Luxembourg,Seed,Percentage of GDP,2020,0.0010852840851131
Luxembourg,Seed,Percentage of GDP,2021,0.0020536833063866
Luxembourg,Seed,Percentage of GDP,2022,0.0065423065764696
Luxembourg,Seed,Percentage of GDP,2023,0.0024027141252891
Luxembourg,Seed,Percentage of GDP,2024,4.409361380621397e-05
Luxembourg,Seed,Percentage of GDP,2025,0.0010142810417624
Netherlands,Seed,Percentage of GDP,2007,0.0013100092328404
Netherlands,Seed,Percentage of GDP,2008,0.0011738095714073
Netherlands,Seed,Percentage of GDP,2009,0.0007661880171917
Netherlands,Seed,Percentage of GDP,2010,0.0002911175667804
Netherlands,Seed,Percentage of GDP,2011,0.0008721138131829
Netherlands,Seed,Percentage of GDP,2012,0.0003450910926871
Netherlands,Seed,Percentage of GDP,2013,0.00162669724293
Netherlands,Seed,Percentage of GDP,2014,0.0015581121819366
Netherlands,Seed,Percentage of GDP,2015,0.0021147781392695
Netherlands,Seed,Percentage of GDP,2016,0.0021662568036057
Netherlands,Seed,Percentage of GDP,2017,0.0037740220819297
Netherlands,Seed,Percentage of GDP,2018,0.0038421005034718
Netherlands,Seed,Percentage of GDP,2019,0.002967818667066
Netherlands,Seed,Percentage of GDP,2020,0.0041791777315827
Netherlands,Seed,Percentage of GDP,2021,0.0152934338871702
Netherlands,Seed,Percentage of GDP,2022,0.0075548741471899
Netherlands,Seed,Percentage of GDP,2023,0.0088117409744275
Netherlands,Seed,Percentage of GDP,2024,0.0080412431463633
Netherlands,Seed,Percentage of GDP,2025,0.0103902809409191
Norway,Seed,Percentage of GDP,2007,0.0082240492610781
Norway,Seed,Percentage of GDP,2008,0.0049780303859692
Norway,Seed,Percentage of GDP,2009,0.0014263420141032
Norway,Seed,Percentage of GDP,2010,0.0014587059526872
Norway,Seed,Percentage of GDP,2011,7.226994542655515e-05
Norway,Seed,Percentage of GDP,2012,0.0005120138520773
Norway,Seed,Percentage of GDP,2013,0.0004534707629383
Norway,Seed,Percentage of GDP,2014,0.0003711244445501
Norway,Seed,Percentage of GDP,2015,0.0003665163372208
Norway,Seed,Percentage of GDP,2016,0.0002087955090248
Norway,Seed,Percentage of GDP,2017,0.0020928986100644
Norway,Seed,Percentage of GDP,2018,0.0036700137734493
Norway,Seed,Percentage of GDP,2019,0.0032498532128947
Norway,Seed,Percentage of GDP,2020,0.0055739280858179
Norway,Seed,Percentage of GDP,2021,0.0075063160189639
Norway,Seed,Percentage of GDP,2022,0.0041635060755206
Norway,Seed,Percentage of GDP,2023,0.0030404784039053
Norway,Seed,Percentage of GDP,2024,0.0033124901214344
Norway,Seed,Percentage of GDP,2025,0.0031683896004431
Poland,Seed,Percentage of GDP,2007,0.000901820612597
Poland,Seed,Percentage of GDP,2008,0.0011174056529969
Poland,Seed,Percentage of GDP,2011,0.0001405539718873
Poland,Seed,Percentage of GDP,2012,0.0007014244872706
Poland,Seed,Percentage of GDP,2013,0.0004341797135207
Poland,Seed,Percentage of GDP,2014,0.0006510982723923
Poland,Seed,Percentage of GDP,2015,0.0011535714955077
Poland,Seed,Percentage of GDP,2016,0.0003909224277371
Poland,Seed,Percentage of GDP,2017,0.0004683600886997
Poland,Seed,Percentage of GDP,2018,0.0008770277548273
Poland,Seed,Percentage of GDP,2019,0.0011454221049653
Poland,Seed,Percentage of GDP,2020,0.0033637780279629
Poland,Seed,Percentage of GDP,2021,0.0022281373557683
Poland,Seed,Percentage of GDP,2022,0.002731028703945
Poland,Seed,Percentage of GDP,2023,0.0016034347057119
Poland,Seed,Percentage of GDP,2024,0.0027149592871332
Poland,Seed,Percentage of GDP,2025,0.0034922942856792
Portugal,Seed,Percentage of GDP,2007,0.0010331290535909
Portugal,Seed,Percentage of GDP,2008,0.0006700063468447
Portugal,Seed,Percentage of GDP,2009,2.7363456330480607e-05
Portugal,Seed,Percentage of GDP,2010,3.3081220890288886e-05
Portugal,Seed,Percentage of GDP,2011,0.000436710939433
Portugal,Seed,Percentage of GDP,2012,0.0005897753487149
Portugal,Seed,Percentage of GDP,2013,0.0040825976440289
Portugal,Seed,Percentage of GDP,2014,0.0033386115937947
Portugal,Seed,Percentage of GDP,2015,0.0025792575646347
Portugal,Seed,Percentage of GDP,2016,0.0017159443794007
Portugal,Seed,Percentage of GDP,2017,0.0009043055648015
Portugal,Seed,Percentage of GDP,2018,0.0016754972826711
Portugal,Seed,Percentage of GDP,2019,0.0039943186936024
Portugal,Seed,Percentage of GDP,2020,0.0034886363270455
Portugal,Seed,Percentage of GDP,2021,0.0039499986425833
Portugal,Seed,Percentage of GDP,2022,0.010344823549785
Portugal,Seed,Percentage of GDP,2023,0.001783966466174
Portugal,Seed,Percentage of GDP,2024,0.0043308071443886
Portugal,Seed,Percentage of GDP,2025,0.0025304678290184
Slovak Republic,Seed,Percentage of GDP,2010,0.0025352293104343
Slovak Republic,Seed,Percentage of GDP,2013,6.698581322127366e-05
Slovak Republic,Seed,Percentage of GDP,2014,0.0016718410951394
Slovak Republic,Seed,Percentage of GDP,2015,0.0021648170604558
Slovak Republic,Seed,Percentage of GDP,2016,0.0036011190176681
Slovak Republic,Seed,Percentage of GDP,2020,0.0052650225697984
Slovak Republic,Seed,Percentage of GDP,2021,0.0010795790165489
Slovak Republic,Seed,Percentage of GDP,2022,0.0039605398677606
Slovak Republic,Seed,Percentage of GDP,2023,0.005645858424432
Slovak Republic,Seed,Percentage of GDP,2024,0.0004608028764226
Slovak Republic,Seed,Percentage of GDP,2025,0.0004021811019847
Slovenia,Seed,Percentage of GDP,2007,0.0010789162724472
Slovenia,Seed,Percentage of GDP,2014,0.0028172086320331
Slovenia,Seed,Percentage of GDP,2015,0.0005195629689524
Slovenia,Seed,Percentage of GDP,2017,0.0010034139679494
Slovenia,Seed,Percentage of GDP,2019,5.191412137120664e-05
Slovenia,Seed,Percentage of GDP,2020,0.0001069777306653
Slovenia,Seed,Percentage of GDP,2021,0.0001402972085744
Slovenia,Seed,Percentage of GDP,2022,0.0017580369783572
Slovenia,Seed,Percentage of GDP,2023,0.000780640020879
Slovenia,Seed,Percentage of GDP,2024,0.0004449844789839
Slovenia,Seed,Percentage of GDP,2025,0.0096231617110911
Spain,Seed,Percentage of GDP,2007,0.0023053034640406
Spain,Seed,Percentage of GDP,2008,0.0016734443095101
Spain,Seed,Percentage of GDP,2009,0.0019221055236298
Spain,Seed,Percentage of GDP,2010,0.0014297081639113
Spain,Seed,Percentage of GDP,2011,0.0018850836034992
Spain,Seed,Percentage of GDP,2012,0.0019154372169907
Spain,Seed,Percentage of GDP,2013,0.0020179134905671
Spain,Seed,Percentage of GDP,2014,0.0011777527049101
Spain,Seed,Percentage of GDP,2015,0.0015395598671089
Spain,Seed,Percentage of GDP,2016,0.001185226275114
Spain,Seed,Percentage of GDP,2017,0.0016905943776647
Spain,Seed,Percentage of GDP,2018,0.0024925322201219
Spain,Seed,Percentage of GDP,2019,0.0016722272240927
Spain,Seed,Percentage of GDP,2020,0.0065025504242231
Spain,Seed,Percentage of GDP,2021,0.0040113284403365
Spain,Seed,Percentage of GDP,2022,0.0030118195007612
Spain,Seed,Percentage of GDP,2023,0.0024505011106117
Spain,Seed,Percentage of GDP,2024,0.0014143245065478
Spain,Seed,Percentage of GDP,2025,0.0041589020950169
Sweden,Seed,Percentage of GDP,2007,0.0042071008071247
Sweden,Seed,Percentage of GDP,2008,0.0021080524361259
Sweden,Seed,Percentage of GDP,2009,0.0007490148411405
Sweden,Seed,Percentage of GDP,2010,0.0011746783386712
Sweden,Seed,Percentage of GDP,2011,0.0006591883555474
Sweden,Seed,Percentage of GDP,2012,0.0013885910894562
Sweden,Seed,Percentage of GDP,2013,0.0011340012394578
Sweden,Seed,Percentage of GDP,2014,0.0015547679027546
Sweden,Seed,Percentage of GDP,2015,0.000418998413392
Sweden,Seed,Percentage of GDP,2016,0.0029195620154738
Sweden,Seed,Percentage of GDP,2017,0.003211732106694
Sweden,Seed,Percentage of GDP,2018,0.0034748185582002
Sweden,Seed,Percentage of GDP,2019,0.0040058695106225
Sweden,Seed,Percentage of GDP,2020,0.0066036068605974
Sweden,Seed,Percentage of GDP,2021,0.010371981840993
Sweden,Seed,Percentage of GDP,2022,0.0074820037254091
Sweden,Seed,Percentage of GDP,2023,0.0043954539419848
Sweden,Seed,Percentage of GDP,2024,0.0128424853253551
Sweden,Seed,Percentage of GDP,2025,0.0124018008070012
Switzerland,Seed,Percentage of GDP,2007,0.0031793561506424
Switzerland,Seed,Percentage of GDP,2008,0.0044142913049913
Switzerland,Seed,Percentage of GDP,2009,0.0016806095300625
Switzerland,Seed,Percentage of GDP,2010,0.0014590477895747
Switzerland,Seed,Percentage of GDP,2011,0.0013116023540713
Switzerland,Seed,Percentage of GDP,2012,0.0023130419944332
Switzerland,Seed,Percentage of GDP,2013,0.0014995359140555
Switzerland,Seed,Percentage of GDP,2014,0.0006269244723091
Switzerland,Seed,Percentage of GDP,2015,0.0007693654755249
Switzerland,Seed,Percentage of GDP,2016,0.0009516551336823
Switzerland,Seed,Percentage of GDP,2017,0.002016215698576
Switzerland,Seed,Percentage of GDP,2018,0.0050983498079883
Switzerland,Seed,Percentage of GDP,2019,0.0032845366300522
Switzerland,Seed,Percentage of GDP,2020,0.0132162427368078
Switzerland,Seed,Percentage of GDP,2021,0.0065854200800305
Switzerland,Seed,Percentage of GDP,2022,0.0068923514053118
Switzerland,Seed,Percentage of GDP,2023,0.0065430687379703
Switzerland,Seed,Percentage of GDP,2024,0.0126948061690929
Switzerland,Seed,Percentage of GDP,2025,0.0090092863529304
United Kingdom,Seed,Percentage of GDP,2007,0.000834137612905
United Kingdom,Seed,Percentage of GDP,2008,0.0003915826738391
United Kingdom,Seed,Percentage of GDP,2009,0.0006899113568338
United Kingdom,Seed,Percentage of GDP,2010,0.0006483980037227
United Kingdom,Seed,Percentage of GDP,2011,0.0019709074533735
United Kingdom,Seed,Percentage of GDP,2012,0.0004211651153486
United Kingdom,Seed,Percentage of GDP,2013,0.0004356279734646
United Kingdom,Seed,Percentage of GDP,2014,0.0016135040873325
United Kingdom,Seed,Percentage of GDP,2015,0.0058148511599347
United Kingdom,Seed,Percentage of GDP,2016,0.0015882162500099
United Kingdom,Seed,Percentage of GDP,2017,0.0055762800715498
United Kingdom,Seed,Percentage of GDP,2018,0.003820507660148
United Kingdom,Seed,Percentage of GDP,2019,0.0066548810369221
United Kingdom,Seed,Percentage of GDP,2020,0.0076338505264777
United Kingdom,Seed,Percentage of GDP,2021,0.0092388344513409
United Kingdom,Seed,Percentage of GDP,2022,0.0108690297825193
United Kingdom,Seed,Percentage of GDP,2023,0.0070141794936791
United Kingdom,Seed,Percentage of GDP,2024,0.0142628017092693
United Kingdom,Seed,Percentage of GDP,2025,0.0128870816335888
United States,Seed,Percentage of GDP,2016,0.0309919302877487
United States,Seed,Percentage of GDP,2017,0.0356455720292945
United States,Seed,Percentage of GDP,2018,0.0485345189796677
United States,Seed,Percentage of GDP,2019,0.0468889685541988
United States,Seed,Percentage of GDP,2020,0.0554865670558829
United States,Seed,Percentage of GDP,2021,0.0798349983542036
United States,Seed,Percentage of GDP,2022,0.0957138428413719
United States,Seed,Percentage of GDP,2023,0.0610590950401777
United States,Seed,Percentage of GDP,2024,0.0624433029004554
United States,Seed,Percentage of GDP,2025,0.0712642888459851
Bulgaria,Seed,Percentage of GDP,2009,0.0053451512509521
Bulgaria,Seed,Percentage of GDP,2011,8.437958617704412e-05
Bulgaria,Seed,Percentage of GDP,2014,0.0027380048031373
Bulgaria,Seed,Percentage of GDP,2015,0.0001637657468163
Bulgaria,Seed,Percentage of GDP,2016,0.0021537845644876
Bulgaria,Seed,Percentage of GDP,2017,0.0064189102676556
Bulgaria,Seed,Percentage of GDP,2018,0.0060546581751239
Bulgaria,Seed,Percentage of GDP,2019,0.0028401281984587
Bulgaria,Seed,Percentage of GDP,2020,0.0056094717511849
Bulgaria,Seed,Percentage of GDP,2021,0.0124947816289585
Bulgaria,Seed,Percentage of GDP,2022,0.0060664499348194
Bulgaria,Seed,Percentage of GDP,2023,0.0009521280041937
Bulgaria,Seed,Percentage of GDP,2024,0.0048650711594331
Bulgaria,Seed,Percentage of GDP,2025,0.0064886483131927
Croatia,Seed,Percentage of GDP,2018,0.0005745288461087
Croatia,Seed,Percentage of GDP,2019,0.00136598294197
Croatia,Seed,Percentage of GDP,2020,0.0056058431648846
Croatia,Seed,Percentage of GDP,2021,0.0069709715824249
Croatia,Seed,Percentage of GDP,2022,0.0081782453193257
Croatia,Seed,Percentage of GDP,2023,0.002966534721455
Croatia,Seed,Percentage of GDP,2024,0.0059577279153762
Croatia,Seed,Percentage of GDP,2025,0.0042161822663309
Romania,Seed,Percentage of GDP,2015,0.000286114814199
Romania,Seed,Percentage of GDP,2019,0.000446844502552
Romania,Seed,Percentage of GDP,2020,0.0009472534504788
Romania,Seed,Percentage of GDP,2021,0.0025930011653283
Romania,Seed,Percentage of GDP,2022,0.0045766946113276
Romania,Seed,Percentage of GDP,2023,0.0016917120007287
Romania,Seed,Percentage of GDP,2024,0.0009809052941181
Romania,Seed,Percentage of GDP,2025,0.0005300979163783
Australia,Start-up and other early stage,Percentage of GDP,2006,0.0118234077855372
Australia,Start-up and other early stage,Percentage of GDP,2007,0.0085431190673958
Australia,Start-up and other early stage,Percentage of GDP,2008,0.0161989388172545
Australia,Start-up and other early stage,Percentage of GDP,2009,0.0130678496518121
Australia,Start-up and other early stage,Percentage of GDP,2010,0.0089953968569349
Australia,Start-up and other early stage,Percentage of GDP,2011,0.0059105697681266
Australia,Start-up and other early stage,Percentage of GDP,2012,0.0080973338449933
Australia,Start-up and other early stage,Percentage of GDP,2013,0.0082798102462492
Australia,Start-up and other early stage,Percentage of GDP,2014,0.0058254082379382
Australia,Start-up and other early stage,Percentage of GDP,2015,0.0067289859001651
Australia,Start-up and other early stage,Percentage of GDP,2016,0.0066300483797347
Australia,Start-up and other early stage,Percentage of GDP,2017,0.0071392681745894
Australia,Start-up and other early stage,Percentage of GDP,2018,0.0072115937687502
Australia,Start-up and other early stage,Percentage of GDP,2019,0.0072900735555723
Austria,Start-up and other early stage,Percentage of GDP,2007,0.0104519277470302
Austria,Start-up and other early stage,Percentage of GDP,2008,0.0096492535267083
Austria,Start-up and other early stage,Percentage of GDP,2009,0.0135091915956872
Austria,Start-up and other early stage,Percentage of GDP,2010,0.0053407439696463
Austria,Start-up and other early stage,Percentage of GDP,2011,0.0111610928126017
Austria,Start-up and other early stage,Percentage of GDP,2012,0.0077957692819313
Austria,Start-up and other early stage,Percentage of GDP,2013,0.0040037739735529
Austria,Start-up and other early stage,Percentage of GDP,2014,0.005166729262553
Austria,Start-up and other early stage,Percentage of GDP,2015,0.0135861316643056
Austria,Start-up and other early stage,Percentage of GDP,2016,0.0073843998019349
Austria,Start-up and other early stage,Percentage of GDP,2017,0.0081783737519792
Austria,Start-up and other early stage,Percentage of GDP,2018,0.0067060513098999
Austria,Start-up and other early stage,Percentage of GDP,2019,0.0087014507950798
Austria,Start-up and other early stage,Percentage of GDP,2020,0.0106768869194421
Austria,Start-up and other early stage,Percentage of GDP,2021,0.0133613717131372
Austria,Start-up and other early stage,Percentage of GDP,2022,0.0189946292960725
Austria,Start-up and other early stage,Percentage of GDP,2023,0.0169075029221201
Austria,Start-up and other early stage,Percentage of GDP,2024,0.0067093371304902
Austria,Start-up and other early stage,Percentage of GDP,2025,0.0063264779006182
Belgium,Start-up and other early stage,Percentage of GDP,2007,0.0199623449113256
Belgium,Start-up and other early stage,Percentage of GDP,2008,0.0134233308351939
Belgium,Start-up and other early stage,Percentage of GDP,2009,0.0220766251002926
Belgium,Start-up and other early stage,Percentage of GDP,2010,0.0186446819009878
Belgium,Start-up and other early stage,Percentage of GDP,2011,0.0200936063797322
Belgium,Start-up and other early stage,Percentage of GDP,2012,0.0147508770236048
Belgium,Start-up and other early stage,Percentage of GDP,2013,0.0125019671455641
Belgium,Start-up and other early stage,Percentage of GDP,2014,0.016553037615685
Belgium,Start-up and other early stage,Percentage of GDP,2015,0.0143887972275385
Belgium,Start-up and other early stage,Percentage of GDP,2016,0.0123843253729794
Belgium,Start-up and other early stage,Percentage of GDP,2017,0.0182728403692123
Belgium,Start-up and other early stage,Percentage of GDP,2018,0.039320827789083
Belgium,Start-up and other early stage,Percentage of GDP,2019,0.0580998461106811
Belgium,Start-up and other early stage,Percentage of GDP,2020,0.0532359590354761
Belgium,Start-up and other early stage,Percentage of GDP,2021,0.0568209940935662
Belgium,Start-up and other early stage,Percentage of GDP,2022,0.0270788559188571
Belgium,Start-up and other early stage,Percentage of GDP,2023,0.0219466260012109
Belgium,Start-up and other early stage,Percentage of GDP,2024,0.0450654225634149
Belgium,Start-up and other early stage,Percentage of GDP,2025,0.0226158161245557
Canada,Start-up and other early stage,Percentage of GDP,2007,0.0400758465209648
Canada,Start-up and other early stage,Percentage of GDP,2008,0.0304420348809792
Canada,Start-up and other early stage,Percentage of GDP,2009,0.0274715622811185
Canada,Start-up and other early stage,Percentage of GDP,2010,0.0262194125231885
Canada,Start-up and other early stage,Percentage of GDP,2011,0.023031087364811
Canada,Start-up and other early stage,Percentage of GDP,2013,0.0467125577392209
Canada,Start-up and other early stage,Percentage of GDP,2014,0.0484169540888712
Canada,Start-up and other early stage,Percentage of GDP,2015,0.0611418682769466
Canada,Start-up and other early stage,Percentage of GDP,2016,0.0774851518062012
Canada,Start-up and other early stage,Percentage of GDP,2017,0.0943000517179189
Canada,Start-up and other early stage,Percentage of GDP,2018,0.0805907071200997
Canada,Start-up and other early stage,Percentage of GDP,2019,0.1176218228142441
Canada,Start-up and other early stage,Percentage of GDP,2020,0.0830156480987007
Canada,Start-up and other early stage,Percentage of GDP,2021,0.2418558387787547
Canada,Start-up and other early stage,Percentage of GDP,2022,0.1435755324647521
Canada,Start-up and other early stage,Percentage of GDP,2023,0.1089887023949005
Canada,Start-up and other early stage,Percentage of GDP,2024,0.1035646050424201
Canada,Start-up and other early stage,Percentage of GDP,2025,0.0697886849818452
Czechia,Start-up and other early stage,Percentage of GDP,2007,0.0003605742800412
